sensor_index,DAILY,conc,A_B_Avg,pm2.5_cf_1_a,pm2.5_cf_1_b,humidity_a,temp_Celsius,dewPoint,n
101259,2023-06-12,5.243478260869566,5.59445652173913,5.371391304347826,5.817521739130435,52.78778260869565,31.688550724637683,22.246107246376813,23
101259,2023-06-13,7.461904761904762,11.392166666666666,11.176285714285715,11.60804761904762,57.495285714285714,31.086481481481485,22.585538624338625,21
101259,2023-06-14,6.854166666666667,7.923666666666667,7.52775,8.319583333333334,55.967958333333335,32.292430555555555,23.486022222222225,24
101259,2023-06-16,8.370833333333334,7.5516875,7.173958333333333,7.929416666666667,61.68604166666667,30.07488425925926,22.412092592592593,24
101259,2023-06-19,9.525,8.201666666666666,7.969,8.434333333333333,56.75691666666667,32.00071759259259,23.352100925925928,24
101259,2023-06-20,11.60909090909091,7.555227272727272,7.2144545454545455,7.896,61.297,30.21550505050505,22.47490505050505,22
101259,2023-06-21,9.825,6.8810416666666665,6.654333333333334,7.10775,67.97920833333333,27.18513888888889,20.780980555555555,24
101259,2023-06-22,6.416666666666667,7.9506875,7.62175,8.279625,63.14033333333333,29.369560185185186,21.99762685185185,24
101259,2023-06-23,8.629166666666666,12.673375,12.465166666666667,12.881583333333333,60.358333333333334,31.178310185185186,23.249976851851855,24
101259,2023-06-24,8.133333333333333,7.1980625,6.964666666666666,7.4314583333333335,54.512625,31.681319444444448,22.58384444444445,24
101259,2023-06-25,8.475,10.8226875,10.664916666666667,10.980458333333333,52.56616666666667,32.58284722222223,23.09608055555556,24
101259,2023-06-26,12.1375,22.358020833333335,22.524875,22.191166666666668,51.85554166666667,32.37418981481481,22.745298148148148,24
101259,2023-06-27,9.891666666666666,15.5205,15.511875,15.529125,53.611041666666665,31.7369212962963,22.459129629629633,24
101259,2023-06-28,7.608333333333333,9.13625,8.896625,9.375875,60.449,31.970185185185187,24.059985185185187,24
101259,2023-06-29,11.866666666666667,19.540979166666666,19.605916666666666,19.476041666666667,57.545875,33.814120370370375,25.32329537037037,24
101259,2023-06-30,17.145833333333332,30.877666666666666,31.442958333333333,30.312375,45.445,33.944467592592595,23.033467592592594,24
101259,2023-07-01,13.3875,22.2390625,22.611791666666665,21.866333333333333,45.6985,33.918194444444445,23.057894444444447,24
101259,2023-07-02,13.416666666666666,21.972604166666667,22.185041666666667,21.760166666666667,47.532125,33.7430787037037,23.249503703703706,24
101259,2023-07-03,12.129166666666666,22.5251875,22.876583333333333,22.173791666666666,55.15454166666667,33.147962962962964,24.178871296296297,24
101259,2023-07-04,9.0125,14.264041666666667,14.474041666666666,14.054041666666667,49.82083333333333,34.087175925925926,24.051342592592594,24
101259,2023-07-05,12.004166666666666,21.80666666666667,22.1355,21.477833333333333,53.902833333333334,33.62731481481482,24.407881481481482,24
101259,2023-07-06,6.791666666666667,10.152979166666666,10.10125,10.204708333333333,54.78895833333333,32.80784722222222,23.76563888888889,24
101259,2023-07-08,7.670833333333333,4.379833333333333,4.201125,4.558541666666667,60.99004166666667,30.978217592592593,23.176225925925927,24
101259,2023-07-10,12.283333333333333,7.828833333333334,7.432666666666667,8.225,61.18745833333333,31.360370370370372,23.59786203703704,24
101259,2023-07-11,10.791666666666666,8.474916666666667,8.277916666666666,8.671916666666666,69.67225,30.105694444444445,24.040144444444444,24
